Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,0,monitoring,cycles,"0.0",cycles,active_time,"720.0",s,active_calories,"52",kcal,timestamp_16,"17096",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,5,monitoring,timestamp_16,"17156",s,heart_rate,"101",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"983319300",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17216",s,heart_rate,"95",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"64|67|156|58|0|1|5|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17336",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17396",s,heart_rate,"97",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17456",s,heart_rate,"100",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17516",s,heart_rate,"101",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17576",s,heart_rate,"97",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17636",s,heart_rate,"104",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17696",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17756",s,heart_rate,"104",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17816",s,heart_rate,"102",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17876",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp_16,"17936",s,heart_rate,"100",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,cycles,"0.0",cycles,active_time,"1500.0",s,active_calories,"96",kcal,timestamp_16,"17936",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Definition,2,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,2,monitoring,timestamp,"983320080",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"1500.0",s,active_calories,"96",kcal,duration_min,"28",min,activity_type,"0",,,,,
Data,2,monitoring,timestamp,"983320080",s,distance,"20.41",m,steps,"23",steps,active_time,"60.0",s,active_calories,"4",kcal,duration_min,"28",min,activity_type,"6",,,,,
Data,4,monitoring,timestamp,"983320080",s,unknown,"1",,unknown,"2",,,,,,,,,,,,,,,,,
Definition,3,unknown,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,3,unknown,unknown,"983320080",,unknown,"58",,unknown,"88",,,,,,,,,,,,,,,,,
