,Timestamp,Heart rate
0,2021-02-24 00:01:00,62.0
1,2021-02-24 00:04:00,61.0
2,2021-02-24 00:05:00,62.0
3,2021-02-24 00:06:00,61.0
4,2021-02-24 00:07:00,62.0
5,2021-02-24 00:09:00,61.0
6,2021-02-24 00:13:00,62.0
7,2021-02-24 00:15:00,61.0
8,2021-02-24 00:19:00,62.0
9,2021-02-24 00:20:00,61.0
10,2021-02-24 00:24:00,62.0
11,2021-02-24 00:25:00,61.0
12,2021-02-24 00:27:00,62.0
13,2021-02-24 00:31:00,61.0
14,2021-02-24 00:44:00,62.0
15,2021-02-24 00:45:00,61.0
16,2021-02-24 00:56:00,62.0
17,2021-02-24 00:58:00,61.0
18,2021-02-24 01:14:00,62.0
19,2021-02-24 01:16:00,61.0
20,2021-02-24 01:26:00,62.0
21,2021-02-24 01:27:00,61.0
22,2021-02-24 01:43:00,62.0
23,2021-02-24 01:44:00,61.0
24,2021-02-24 01:55:00,59.0
25,2021-02-24 01:56:00,58.0
26,2021-02-24 02:03:00,67.0
27,2021-02-24 02:04:00,68.0
28,2021-02-24 02:05:00,61.0
29,2021-02-24 02:06:00,59.0
30,2021-02-24 02:07:00,58.0
31,2021-02-24 02:23:00,58.0
32,2021-02-24 02:39:00,58.0
33,2021-02-24 02:48:00,59.0
34,2021-02-24 02:49:00,58.0
35,2021-02-24 03:05:00,58.0
36,2021-02-24 03:09:00,66.0
37,2021-02-24 03:10:00,64.0
38,2021-02-24 03:11:00,60.0
39,2021-02-24 03:12:00,59.0
40,2021-02-24 03:13:00,58.0
41,2021-02-24 03:29:00,58.0
42,2021-02-24 03:45:00,58.0
43,2021-02-24 04:01:00,58.0
44,2021-02-24 04:14:00,68.0
45,2021-02-24 04:15:00,62.0
46,2021-02-24 04:16:00,59.0
47,2021-02-24 04:17:00,58.0
48,2021-02-24 04:33:00,58.0
49,2021-02-24 04:39:00,65.0
50,2021-02-24 04:40:00,72.0
51,2021-02-24 04:41:00,63.0
52,2021-02-24 04:42:00,59.0
53,2021-02-24 04:43:00,58.0
54,2021-02-24 04:53:00,56.0
55,2021-02-24 04:54:00,55.0
56,2021-02-24 04:55:00,54.0
57,2021-02-24 05:11:00,54.0
58,2021-02-24 05:27:00,54.0
59,2021-02-24 05:35:00,55.0
60,2021-02-24 05:36:00,54.0
61,2021-02-24 05:50:00,69.0
62,2021-02-24 05:51:00,62.0
63,2021-02-24 05:52:00,56.0
64,2021-02-24 05:53:00,55.0
65,2021-02-24 05:54:00,54.0
66,2021-02-24 06:10:00,54.0
67,2021-02-24 06:26:00,54.0
68,2021-02-24 06:31:00,63.0
69,2021-02-24 06:32:00,66.0
70,2021-02-24 06:33:00,58.0
71,2021-02-24 06:34:00,55.0
72,2021-02-24 06:35:00,54.0
73,2021-02-24 06:44:00,55.0
74,2021-02-24 06:45:00,57.0
75,2021-02-24 06:46:00,58.0
76,2021-02-24 06:47:00,59.0
77,2021-02-24 07:01:00,69.0
78,2021-02-24 07:02:00,73.0
79,2021-02-24 07:03:00,70.0
80,2021-02-24 07:04:00,60.0
81,2021-02-24 07:05:00,57.0
82,2021-02-24 07:06:00,56.0
83,2021-02-24 07:07:00,54.0
84,2021-02-24 07:12:00,55.0
85,2021-02-24 07:13:00,54.0
86,2021-02-24 07:28:00,53.0
87,2021-02-24 07:30:00,54.0
88,2021-02-24 07:32:00,53.0
89,2021-02-24 07:34:00,54.0
90,2021-02-24 07:35:00,53.0
91,2021-02-24 07:38:00,63.0
92,2021-02-24 07:40:00,57.0
93,2021-02-24 07:41:00,54.0
94,2021-02-24 07:46:00,53.0
95,2021-02-24 07:47:00,54.0
96,2021-02-24 07:50:00,53.0
97,2021-02-24 07:51:00,54.0
98,2021-02-24 07:52:00,53.0
99,2021-02-24 07:53:00,54.0
100,2021-02-24 07:54:00,53.0
101,2021-02-24 07:57:00,54.0
102,2021-02-24 07:58:00,53.0
103,2021-02-24 07:59:00,54.0
104,2021-02-24 08:00:00,53.0
105,2021-02-24 08:02:00,67.0
106,2021-02-24 08:03:00,72.0
107,2021-02-24 08:04:00,60.0
108,2021-02-24 08:05:00,66.0
109,2021-02-24 08:06:00,63.0
110,2021-02-24 08:07:00,70.0
111,2021-02-24 08:08:00,65.0
112,2021-02-24 08:09:00,63.0
113,2021-02-24 08:10:00,79.0
114,2021-02-24 08:11:00,77.0
115,2021-02-24 08:12:00,70.0
116,2021-02-24 08:13:00,60.0
117,2021-02-24 08:14:00,58.0
118,2021-02-24 08:17:00,65.0
119,2021-02-24 08:18:00,75.0
120,2021-02-24 08:19:00,66.0
121,2021-02-24 08:20:00,62.0
122,2021-02-24 08:21:00,61.0
123,2021-02-24 08:26:00,64.0
124,2021-02-24 08:27:00,75.0
125,2021-02-24 08:28:00,69.0
126,2021-02-24 08:30:00,64.0
127,2021-02-24 08:31:00,61.0
128,2021-02-24 08:33:00,60.0
129,2021-02-24 08:34:00,61.0
130,2021-02-24 08:35:00,75.0
131,2021-02-24 08:36:00,66.0
132,2021-02-24 08:37:00,62.0
133,2021-02-24 08:38:00,61.0
134,2021-02-24 08:42:00,67.0
135,2021-02-24 08:43:00,77.0
136,2021-02-24 08:44:00,66.0
137,2021-02-24 08:45:00,61.0
138,2021-02-24 08:47:00,65.0
139,2021-02-24 08:48:00,73.0
140,2021-02-24 08:49:00,64.0
