,Timestamp,Heart rate
0,2021-02-04 00:02:00,100.0
1,2021-02-04 00:03:00,98.0
2,2021-02-04 00:04:00,93.0
3,2021-02-04 00:05:00,90.0
4,2021-02-04 00:06:00,89.0
5,2021-02-04 00:07:00,94.0
6,2021-02-04 00:08:00,99.0
7,2021-02-04 00:09:00,132.0
8,2021-02-04 00:10:00,122.0
9,2021-02-04 00:11:00,112.0
10,2021-02-04 00:12:00,111.0
11,2021-02-04 00:13:00,112.0
12,2021-02-04 00:14:00,111.0
13,2021-02-04 00:15:00,110.0
14,2021-02-04 00:16:00,102.0
15,2021-02-04 00:18:00,105.0
16,2021-02-04 00:19:00,100.0
17,2021-02-04 00:20:00,99.0
18,2021-02-04 00:21:00,97.0
19,2021-02-04 00:23:00,99.0
20,2021-02-04 00:24:00,109.0
21,2021-02-04 00:25:00,103.0
22,2021-02-04 00:26:00,96.0
23,2021-02-04 00:27:00,94.0
24,2021-02-04 00:28:00,93.0
25,2021-02-04 00:29:00,89.0
26,2021-02-04 00:30:00,86.0
27,2021-02-04 00:31:00,85.0
28,2021-02-04 00:33:00,84.0
29,2021-02-04 00:35:00,83.0
30,2021-02-04 00:51:00,83.0
31,2021-02-04 01:00:00,79.0
32,2021-02-04 01:01:00,75.0
33,2021-02-04 01:17:00,75.0
34,2021-02-04 01:20:00,87.0
35,2021-02-03 07:09:44,75.0
36,2021-02-03 07:10:44,71.0
37,2021-02-03 07:11:44,70.0
38,2021-02-04 01:39:00,82.0
39,2021-02-04 01:40:00,80.0
40,2021-02-04 01:41:00,73.0
41,2021-02-04 01:42:00,71.0
42,2021-02-04 01:43:00,70.0
43,2021-02-04 01:49:00,79.0
44,2021-02-04 01:50:00,85.0
45,2021-02-04 01:51:00,75.0
46,2021-02-04 01:52:00,71.0
47,2021-02-04 01:53:00,70.0
48,2021-02-04 02:08:00,69.0
49,2021-02-04 02:09:00,70.0
50,2021-02-04 02:19:00,69.0
51,2021-02-04 02:20:00,70.0
52,2021-02-04 02:29:00,69.0
53,2021-02-04 02:30:00,70.0
54,2021-02-04 02:32:00,69.0
55,2021-02-04 02:33:00,66.0
56,2021-02-04 02:44:00,78.0
57,2021-02-04 02:45:00,77.0
58,2021-02-04 02:46:00,69.0
59,2021-02-04 02:47:00,66.0
60,2021-02-04 02:56:00,65.0
