,Timestamp,Heart rate
0,2021-02-23 00:01:00,54.0
1,2021-02-23 00:02:00,53.0
2,2021-02-23 00:18:00,53.0
3,2021-02-23 00:34:00,53.0
4,2021-02-23 00:50:00,53.0
5,2021-02-23 01:02:00,59.0
6,2021-02-23 01:03:00,65.0
7,2021-02-23 01:04:00,57.0
8,2021-02-23 01:05:00,54.0
9,2021-02-23 01:06:00,53.0
10,2021-02-23 01:22:00,53.0
11,2021-02-23 01:27:00,55.0
12,2021-02-23 01:28:00,52.0
13,2021-02-23 01:30:00,53.0
14,2021-02-23 01:46:00,53.0
15,2021-02-23 01:55:00,52.0
16,2021-02-23 01:56:00,53.0
17,2021-02-23 01:59:00,62.0
18,2021-02-23 02:01:00,56.0
19,2021-02-23 02:02:00,62.0
20,2021-02-23 02:03:00,64.0
21,2021-02-23 02:04:00,55.0
22,2021-02-23 02:05:00,52.0
23,2021-02-23 02:06:00,51.0
24,2021-02-23 02:11:00,60.0
25,2021-02-23 02:13:00,54.0
26,2021-02-23 02:14:00,51.0
27,2021-02-23 02:30:00,51.0
28,2021-02-23 02:46:00,51.0
29,2021-02-23 03:02:00,51.0
30,2021-02-23 03:18:00,51.0
31,2021-02-23 03:34:00,51.0
32,2021-02-23 03:44:00,50.0
33,2021-02-23 03:47:00,51.0
34,2021-02-23 03:52:00,50.0
35,2021-02-23 03:54:00,51.0
36,2021-02-23 04:10:00,51.0
37,2021-02-23 04:13:00,55.0
38,2021-02-23 04:14:00,64.0
39,2021-02-23 04:15:00,55.0
40,2021-02-23 04:16:00,52.0
41,2021-02-23 04:17:00,51.0
42,2021-02-23 04:26:00,50.0
43,2021-02-23 04:29:00,61.0
44,2021-02-23 04:31:00,54.0
45,2021-02-23 04:32:00,51.0
46,2021-02-23 04:48:00,51.0
47,2021-02-23 05:02:00,50.0
48,2021-02-23 05:03:00,51.0
49,2021-02-23 05:19:00,51.0
50,2021-02-23 05:21:00,64.0
51,2021-02-23 05:22:00,58.0
52,2021-02-23 05:23:00,53.0
53,2021-02-23 05:24:00,51.0
54,2021-02-23 05:40:00,51.0
55,2021-02-23 05:43:00,56.0
56,2021-02-23 05:44:00,70.0
57,2021-02-23 05:46:00,59.0
58,2021-02-23 05:47:00,53.0
59,2021-02-23 05:48:00,51.0
60,2021-02-23 05:50:00,50.0
61,2021-02-23 05:58:00,51.0
62,2021-02-23 05:59:00,50.0
63,2021-02-23 06:05:00,51.0
64,2021-02-23 06:06:00,50.0
65,2021-02-23 06:07:00,51.0
66,2021-02-23 06:08:00,50.0
67,2021-02-23 06:11:00,51.0
68,2021-02-23 06:12:00,50.0
69,2021-02-23 06:16:00,51.0
70,2021-02-23 06:32:00,51.0
71,2021-02-23 06:48:00,51.0
72,2021-02-23 06:57:00,64.0
73,2021-02-23 06:58:00,58.0
74,2021-02-23 06:59:00,53.0
75,2021-02-23 07:00:00,51.0
76,2021-02-23 07:02:00,50.0
77,2021-02-23 07:04:00,51.0
78,2021-02-23 07:16:00,55.0
79,2021-02-23 07:17:00,64.0
80,2021-02-23 07:18:00,55.0
81,2021-02-23 07:19:00,52.0
82,2021-02-23 07:20:00,51.0
