Timestamp,Heart rate
2021-02-17 12:00:00,79.0
2021-02-17 12:01:00,70.0
2021-02-17 12:02:00,62.0
2021-02-17 12:03:00,75.0
2021-02-17 12:04:00,77.0
2021-02-17 12:05:00,70.0
2021-02-17 12:06:00,66.0
2021-02-17 12:08:00,72.0
2021-02-17 12:09:00,82.0
2021-02-17 12:10:00,79.0
2021-02-17 12:11:00,80.0
2021-02-17 12:12:00,78.0
2021-02-17 12:13:00,69.0
2021-02-17 12:14:00,71.0
2021-02-17 12:16:00,75.0
2021-02-17 12:17:00,77.0
2021-02-17 12:18:00,73.0
2021-02-17 12:19:00,86.0
2021-02-17 12:20:00,87.0
2021-02-17 12:21:00,80.0
2021-02-17 12:23:00,71.0
2021-02-17 12:24:00,69.0
2021-02-17 12:25:00,82.0
2021-02-17 12:26:00,71.0
2021-02-17 12:28:00,83.0
2021-02-17 12:29:00,79.0
2021-02-17 12:30:00,77.0
2021-02-17 12:31:00,70.0
2021-02-17 12:33:00,71.0
2021-02-17 12:34:00,72.0
2021-02-17 12:36:00,70.0
2021-02-17 12:38:00,74.0
2021-02-17 12:39:00,72.0
2021-02-17 12:41:00,70.0
2021-02-17 12:43:00,71.0
2021-02-17 12:44:00,77.0
2021-02-17 12:45:00,75.0
2021-02-17 12:46:00,73.0
2021-02-17 12:47:00,93.0
2021-02-17 12:48:00,80.0
2021-02-17 12:49:00,78.0
2021-02-17 12:50:00,79.0
2021-02-17 12:51:00,73.0
2021-02-17 12:52:00,72.0
2021-02-17 12:54:00,70.0
2021-02-17 12:57:00,87.0
2021-02-17 12:58:00,86.0
2021-02-17 12:59:00,77.0
2021-02-17 13:00:00,74.0
2021-02-17 13:01:00,72.0
2021-02-17 13:02:00,70.0
2021-02-17 13:03:00,71.0
2021-02-17 13:04:00,70.0
2021-02-17 13:05:00,84.0
2021-02-17 13:06:00,91.0
2021-02-17 13:08:00,84.0
2021-02-17 13:09:00,74.0
2021-02-17 13:10:00,73.0
2021-02-17 13:11:00,72.0
2021-02-17 13:12:00,67.0
2021-02-17 13:13:00,69.0
2021-02-17 13:14:00,70.0
2021-02-17 13:15:00,69.0
2021-02-17 13:17:00,71.0
2021-02-17 13:18:00,77.0
2021-02-17 13:19:00,80.0
2021-02-17 13:20:00,88.0
2021-02-17 13:21:00,87.0
2021-02-17 13:22:00,78.0
2021-02-17 13:23:00,72.0
2021-02-17 13:24:00,70.0
2021-02-17 13:25:00,75.0
2021-02-17 13:26:00,88.0
2021-02-17 13:27:00,83.0
2021-02-17 13:28:00,78.0
2021-02-17 13:29:00,71.0
2021-02-17 13:30:00,79.0
2021-02-17 13:31:00,71.0
2021-02-17 13:32:00,77.0
2021-02-17 13:34:00,69.0
2021-02-17 13:35:00,66.0
2021-02-17 13:36:00,65.0
2021-02-17 13:38:00,63.0
2021-02-17 13:39:00,66.0
2021-02-17 13:40:00,69.0
2021-02-17 13:41:00,65.0
2021-02-17 13:42:00,66.0
2021-02-17 13:43:00,65.0
2021-02-17 13:44:00,75.0
2021-02-17 13:45:00,78.0
2021-02-17 13:46:00,77.0
2021-02-17 13:47:00,75.0
2021-02-17 13:48:00,86.0
2021-02-17 13:49:00,92.0
2021-02-17 13:50:00,124.0
2021-02-17 13:51:00,101.0
2021-02-17 13:52:00,76.0
2021-02-17 13:53:00,75.0
2021-02-17 13:54:00,83.0
2021-02-17 13:55:00,77.0
2021-02-17 13:56:00,80.0
2021-02-17 13:57:00,76.0
2021-02-17 13:58:00,91.0
2021-02-17 13:59:00,92.0
2021-02-17 14:00:00,79.0
2021-02-17 14:01:00,76.0
2021-02-17 14:02:00,73.0
2021-02-17 14:03:00,84.0
2021-02-17 14:04:00,83.0
2021-02-17 14:05:00,78.0
2021-02-17 14:06:00,76.0
2021-02-17 14:07:00,79.0
2021-02-17 14:08:00,91.0
2021-02-17 14:09:00,82.0
2021-02-17 14:10:00,83.0
2021-02-17 14:11:00,88.0
2021-02-17 14:12:00,89.0
2021-02-17 14:13:00,84.0
2021-02-17 14:14:00,89.0
2021-02-17 14:15:00,88.0
2021-02-17 14:16:00,77.0
2021-02-17 14:17:00,75.0
2021-02-17 14:18:00,79.0
2021-02-17 14:19:00,78.0
2021-02-17 14:20:00,83.0
2021-02-17 14:21:00,97.0
2021-02-17 14:22:00,85.0
2021-02-17 14:23:00,88.0
2021-02-17 14:24:00,87.0
2021-02-17 14:25:00,92.0
2021-02-17 14:26:00,82.0
2021-02-17 14:27:00,79.0
2021-02-17 14:28:00,78.0
2021-02-17 14:29:00,82.0
2021-02-17 14:30:00,81.0
2021-02-17 14:31:00,83.0
2021-02-17 14:32:00,81.0
2021-02-17 14:33:00,91.0
2021-02-17 14:34:00,88.0
2021-02-17 14:35:00,90.0
2021-02-17 14:36:00,86.0
2021-02-17 14:37:00,92.0
2021-02-17 14:38:00,88.0
2021-02-17 14:39:00,95.0
2021-02-17 14:40:00,87.0
2021-02-17 14:41:00,84.0
2021-02-17 14:42:00,81.0
2021-02-17 14:43:00,82.0
2021-02-17 14:44:00,83.0
2021-02-17 14:45:00,90.0
2021-02-17 14:46:00,97.0
2021-02-17 14:47:00,103.0
2021-02-17 14:48:00,102.0
2021-02-17 14:49:00,137.0
2021-02-17 14:50:00,129.0
2021-02-17 14:51:00,110.0
2021-02-17 14:52:00,101.0
2021-02-17 14:53:00,98.0
2021-02-17 14:54:00,95.0
2021-02-17 14:55:00,100.0
2021-02-17 14:56:00,99.0
2021-02-17 14:57:00,97.0
2021-02-17 14:58:00,94.0
2021-02-17 14:59:00,92.0
2021-02-17 15:00:00,91.0
2021-02-17 15:01:00,98.0
2021-02-17 15:02:00,103.0
2021-02-17 15:03:00,99.0
2021-02-17 15:04:00,90.0
2021-02-17 15:05:00,96.0
