Timestamp,Heart rate
2021-02-11 12:00:00,69.0
2021-02-11 12:01:00,76.0
2021-02-11 12:02:00,83.0
2021-02-11 12:03:00,74.0
2021-02-11 12:04:00,71.0
2021-02-11 12:05:00,72.0
2021-02-11 12:06:00,80.0
2021-02-11 12:07:00,73.0
2021-02-11 12:08:00,69.0
2021-02-11 12:11:00,70.0
2021-02-11 12:12:00,74.0
2021-02-11 12:13:00,80.0
2021-02-11 12:14:00,78.0
2021-02-11 12:15:00,80.0
2021-02-11 12:16:00,82.0
2021-02-11 12:17:00,76.0
2021-02-11 12:18:00,72.0
2021-02-11 12:19:00,70.0
2021-02-11 12:20:00,73.0
2021-02-11 12:21:00,71.0
2021-02-11 12:22:00,87.0
2021-02-11 12:23:00,122.0
2021-02-11 12:24:00,109.0
2021-02-11 12:25:00,91.0
2021-02-11 12:26:00,75.0
2021-02-11 12:28:00,76.0
2021-02-11 12:29:00,72.0
2021-02-11 12:30:00,75.0
2021-02-11 12:32:00,68.0
2021-02-11 12:33:00,71.0
2021-02-11 12:34:00,76.0
2021-02-11 12:35:00,77.0
2021-02-11 12:36:00,73.0
2021-02-11 12:37:00,66.0
2021-02-11 12:38:00,76.0
2021-02-11 12:39:00,74.0
2021-02-11 12:40:00,69.0
2021-02-11 12:41:00,76.0
2021-02-11 12:42:00,67.0
2021-02-11 12:43:00,66.0
2021-02-11 12:44:00,71.0
2021-02-11 12:45:00,68.0
2021-02-11 12:46:00,75.0
2021-02-11 12:47:00,76.0
2021-02-11 12:48:00,68.0
2021-02-11 12:49:00,74.0
2021-02-11 12:50:00,78.0
2021-02-11 12:51:00,79.0
2021-02-11 12:52:00,76.0
2021-02-11 12:54:00,68.0
2021-02-11 12:55:00,73.0
2021-02-11 12:56:00,64.0
2021-02-11 12:57:00,69.0
2021-02-11 12:58:00,73.0
2021-02-11 13:00:00,77.0
2021-02-11 13:03:00,78.0
2021-02-11 13:04:00,68.0
2021-02-11 13:05:00,65.0
2021-02-11 13:06:00,73.0
2021-02-11 13:07:00,68.0
2021-02-11 13:08:00,73.0
2021-02-11 13:09:00,71.0
2021-02-11 13:10:00,65.0
2021-02-11 13:11:00,62.0
2021-02-11 13:12:00,64.0
2021-02-11 13:13:00,79.0
2021-02-11 13:14:00,69.0
2021-02-11 13:15:00,76.0
2021-02-11 13:16:00,78.0
2021-02-11 13:17:00,74.0
2021-02-11 13:18:00,72.0
2021-02-11 13:19:00,66.0
2021-02-11 13:20:00,74.0
2021-02-11 13:21:00,70.0
2021-02-11 13:22:00,80.0
2021-02-11 13:23:00,84.0
2021-02-11 13:24:00,83.0
2021-02-11 13:25:00,82.0
2021-02-11 13:26:00,81.0
2021-02-11 13:28:00,82.0
2021-02-11 13:29:00,83.0
2021-02-11 13:30:00,85.0
2021-02-11 13:31:00,84.0
2021-02-11 13:32:00,106.0
2021-02-11 13:33:00,96.0
2021-02-11 13:34:00,91.0
2021-02-11 13:35:00,88.0
2021-02-11 13:36:00,85.0
2021-02-11 13:37:00,84.0
2021-02-11 13:38:00,81.0
2021-02-11 13:39:00,83.0
2021-02-11 13:40:00,84.0
2021-02-11 13:41:00,85.0
2021-02-11 13:43:00,84.0
2021-02-11 13:44:00,83.0
2021-02-11 13:45:00,79.0
2021-02-11 13:46:00,76.0
2021-02-11 13:47:00,71.0
2021-02-11 13:48:00,70.0
2021-02-11 13:49:00,71.0
2021-02-11 13:50:00,78.0
2021-02-11 13:53:00,79.0
2021-02-11 13:54:00,81.0
2021-02-11 13:55:00,77.0
2021-02-11 13:56:00,76.0
2021-02-11 13:57:00,79.0
2021-02-11 13:58:00,80.0
2021-02-11 13:59:00,77.0
2021-02-11 14:00:00,73.0
2021-02-11 14:01:00,70.0
2021-02-11 14:02:00,68.0
2021-02-11 14:03:00,66.0
2021-02-11 14:04:00,68.0
2021-02-11 14:05:00,73.0
2021-02-11 14:06:00,71.0
2021-02-11 14:08:00,72.0
