Timestamp,Heart rate
2021-02-24 12:00:00,85.0
2021-02-24 12:01:00,82.0
2021-02-24 12:02:00,84.0
2021-02-24 12:03:00,80.0
2021-02-24 12:04:00,69.0
2021-02-24 12:05:00,68.0
2021-02-24 12:06:00,67.0
2021-02-24 12:07:00,73.0
2021-02-24 12:08:00,82.0
2021-02-24 12:09:00,73.0
2021-02-24 12:10:00,69.0
2021-02-24 12:11:00,76.0
2021-02-24 12:12:00,70.0
2021-02-24 12:13:00,74.0
2021-02-24 12:14:00,81.0
2021-02-24 12:16:00,75.0
2021-02-24 12:17:00,87.0
2021-02-24 12:18:00,84.0
2021-02-24 12:19:00,80.0
2021-02-24 12:20:00,77.0
2021-02-24 12:21:00,83.0
2021-02-24 12:22:00,81.0
2021-02-24 12:23:00,79.0
2021-02-24 12:24:00,86.0
2021-02-24 12:25:00,84.0
2021-02-24 12:26:00,85.0
2021-02-24 12:27:00,86.0
2021-02-24 12:28:00,87.0
2021-02-24 12:29:00,90.0
2021-02-24 12:30:00,86.0
2021-02-24 12:32:00,87.0
2021-02-24 12:34:00,110.0
2021-02-24 12:35:00,106.0
2021-02-24 12:36:00,92.0
2021-02-24 12:37:00,86.0
2021-02-24 12:38:00,85.0
2021-02-24 12:40:00,83.0
2021-02-24 12:41:00,86.0
2021-02-24 12:42:00,88.0
2021-02-24 12:43:00,87.0
2021-02-24 12:44:00,86.0
2021-02-24 12:45:00,87.0
2021-02-24 12:46:00,81.0
2021-02-24 12:47:00,78.0
2021-02-24 12:48:00,81.0
2021-02-24 12:49:00,89.0
2021-02-24 12:51:00,87.0
2021-02-24 12:52:00,84.0
2021-02-24 12:53:00,83.0
2021-02-24 12:54:00,87.0
2021-02-24 12:55:00,83.0
2021-02-24 12:56:00,82.0
2021-02-24 12:57:00,87.0
2021-02-24 12:58:00,84.0
2021-02-24 12:59:00,85.0
2021-02-24 13:00:00,87.0
2021-02-24 13:01:00,79.0
2021-02-24 13:02:00,77.0
2021-02-24 13:03:00,76.0
2021-02-24 13:04:00,78.0
2021-02-24 13:05:00,75.0
2021-02-24 13:06:00,84.0
2021-02-24 13:07:00,87.0
2021-02-24 13:08:00,84.0
2021-02-24 13:09:00,78.0
2021-02-24 13:10:00,73.0
2021-02-24 13:11:00,71.0
2021-02-24 13:12:00,72.0
2021-02-24 13:13:00,78.0
2021-02-24 13:14:00,87.0
2021-02-24 13:15:00,88.0
2021-02-24 13:16:00,78.0
2021-02-24 13:17:00,73.0
2021-02-24 13:18:00,71.0
2021-02-24 13:20:00,70.0
2021-02-24 13:21:00,74.0
2021-02-24 13:22:00,86.0
2021-02-24 13:23:00,79.0
2021-02-24 13:24:00,72.0
2021-02-24 13:25:00,71.0
2021-02-24 13:26:00,70.0
2021-02-24 13:27:00,69.0
2021-02-24 13:28:00,68.0
2021-02-24 13:29:00,70.0
2021-02-24 13:30:00,71.0
2021-02-24 13:33:00,69.0
2021-02-24 13:34:00,71.0
2021-02-24 13:35:00,69.0
2021-02-24 13:36:00,78.0
2021-02-24 13:38:00,71.0
2021-02-24 13:39:00,69.0
2021-02-24 13:40:00,77.0
2021-02-24 13:41:00,80.0
2021-02-24 13:42:00,71.0
2021-02-24 13:43:00,82.0
2021-02-24 13:44:00,88.0
2021-02-24 13:45:00,85.0
2021-02-24 13:46:00,86.0
2021-02-24 13:47:00,91.0
2021-02-24 13:48:00,89.0
2021-02-24 13:50:00,85.0
2021-02-24 13:51:00,78.0
2021-02-24 13:52:00,74.0
2021-02-24 13:53:00,71.0
2021-02-24 13:55:00,78.0
2021-02-24 13:56:00,84.0
2021-02-24 13:57:00,96.0
2021-02-24 13:58:00,103.0
2021-02-24 13:59:00,88.0
2021-02-24 14:00:00,79.0
2021-02-24 14:01:00,74.0
2021-02-24 14:02:00,72.0
2021-02-24 14:05:00,73.0
2021-02-24 14:06:00,72.0
2021-02-24 14:07:00,75.0
2021-02-24 14:08:00,69.0
2021-02-24 14:09:00,71.0
2021-02-24 14:10:00,73.0
2021-02-24 14:11:00,84.0
2021-02-24 14:12:00,74.0
2021-02-24 14:13:00,72.0
2021-02-24 14:14:00,71.0
2021-02-24 14:15:00,72.0
2021-02-24 14:16:00,74.0
2021-02-24 14:17:00,72.0
2021-02-24 14:20:00,77.0
2021-02-24 14:21:00,84.0
2021-02-24 14:22:00,83.0
2021-02-24 14:23:00,76.0
2021-02-24 14:24:00,73.0
2021-02-24 14:25:00,72.0
2021-02-24 14:26:00,71.0
2021-02-24 14:28:00,73.0
2021-02-24 14:29:00,72.0
2021-02-24 14:30:00,76.0
2021-02-24 14:31:00,88.0
2021-02-24 14:32:00,84.0
2021-02-24 14:33:00,88.0
2021-02-24 14:34:00,84.0
2021-02-24 14:35:00,82.0
2021-02-24 14:36:00,78.0
2021-02-24 14:37:00,76.0
2021-02-24 14:38:00,73.0
2021-02-24 14:39:00,70.0
2021-02-24 14:40:00,71.0
2021-02-24 14:41:00,87.0
2021-02-24 14:42:00,83.0
2021-02-24 14:43:00,75.0
2021-02-24 14:44:00,70.0
2021-02-24 14:45:00,72.0
2021-02-24 14:46:00,73.0
2021-02-24 14:48:00,85.0
2021-02-24 14:49:00,86.0
2021-02-24 14:50:00,76.0
2021-02-24 14:51:00,72.0
2021-02-24 14:53:00,77.0
2021-02-24 14:55:00,74.0
2021-02-24 14:57:00,86.0
2021-02-24 14:58:00,84.0
2021-02-24 14:59:00,79.0
2021-02-24 15:00:00,75.0
2021-02-24 15:01:00,72.0
2021-02-24 15:02:00,75.0
2021-02-24 15:03:00,76.0
2021-02-24 15:04:00,75.0
2021-02-24 15:05:00,76.0
2021-02-24 15:06:00,77.0
2021-02-24 15:07:00,76.0
2021-02-24 15:08:00,73.0
2021-02-24 15:11:00,75.0
2021-02-24 15:14:00,77.0
2021-02-24 15:15:00,75.0
2021-02-24 15:17:00,83.0
2021-02-24 15:18:00,106.0
2021-02-24 15:19:00,105.0
2021-02-24 15:20:00,115.0
2021-02-24 15:21:00,120.0
2021-02-24 15:22:00,108.0
2021-02-24 15:23:00,96.0
2021-02-24 15:24:00,84.0
2021-02-24 15:25:00,81.0
2021-02-24 15:26:00,80.0
2021-02-24 15:27:00,79.0
2021-02-24 15:29:00,77.0
2021-02-24 15:30:00,75.0
2021-02-24 15:32:00,93.0
2021-02-24 15:33:00,94.0
2021-02-24 15:34:00,92.0
2021-02-24 15:35:00,90.0
2021-02-24 15:37:00,93.0
2021-02-24 15:38:00,95.0
2021-02-24 15:39:00,84.0
2021-02-24 15:40:00,77.0
2021-02-24 15:41:00,79.0
2021-02-24 15:42:00,88.0
2021-02-24 15:43:00,82.0
2021-02-24 15:44:00,75.0
2021-02-24 15:46:00,87.0
2021-02-24 15:47:00,80.0
2021-02-24 15:48:00,78.0
2021-02-24 15:49:00,76.0
2021-02-24 15:50:00,73.0
2021-02-24 15:51:00,84.0
2021-02-24 15:52:00,73.0
2021-02-24 15:53:00,71.0
2021-02-24 15:56:00,72.0
2021-02-24 15:57:00,81.0
2021-02-24 15:58:00,74.0
2021-02-24 15:59:00,72.0
2021-02-24 16:01:00,81.0
2021-02-24 16:02:00,90.0
2021-02-24 16:03:00,92.0
2021-02-24 16:04:00,90.0
2021-02-24 16:05:00,86.0
2021-02-24 16:06:00,85.0
2021-02-24 16:07:00,91.0
2021-02-24 16:08:00,92.0
2021-02-24 16:09:00,93.0
2021-02-24 16:10:00,87.0
2021-02-24 16:11:00,80.0
2021-02-24 16:12:00,78.0
2021-02-24 16:13:00,74.0
