Timestamp,Heart rate
2021-02-26 12:00:00,64.0
2021-02-26 12:01:00,61.0
2021-02-26 12:03:00,63.0
2021-02-26 12:04:00,61.0
2021-02-26 12:05:00,67.0
2021-02-26 12:06:00,63.0
2021-02-26 12:07:00,60.0
2021-02-26 12:08:00,65.0
2021-02-26 12:09:00,66.0
2021-02-26 12:10:00,61.0
2021-02-26 12:11:00,69.0
2021-02-26 12:13:00,62.0
2021-02-26 12:14:00,53.0
2021-02-26 12:15:00,54.0
2021-02-26 12:18:00,60.0
2021-02-26 12:19:00,71.0
2021-02-26 12:20:00,62.0
2021-02-26 12:21:00,64.0
2021-02-26 12:22:00,69.0
2021-02-26 12:23:00,71.0
2021-02-26 12:24:00,68.0
2021-02-26 12:25:00,72.0
2021-02-26 12:26:00,59.0
2021-02-26 12:27:00,65.0
2021-02-26 12:28:00,69.0
2021-02-26 12:29:00,62.0
2021-02-26 12:30:00,56.0
2021-02-26 12:31:00,62.0
2021-02-26 12:32:00,59.0
2021-02-26 12:33:00,67.0
2021-02-26 12:34:00,73.0
2021-02-26 12:35:00,61.0
2021-02-26 12:36:00,55.0
2021-02-26 12:37:00,53.0
2021-02-26 12:39:00,55.0
2021-02-26 12:40:00,58.0
2021-02-26 12:41:00,69.0
2021-02-26 12:42:00,71.0
2021-02-26 12:43:00,65.0
2021-02-26 12:44:00,59.0
2021-02-26 12:45:00,63.0
2021-02-26 12:46:00,75.0
2021-02-26 12:47:00,72.0
2021-02-26 12:48:00,70.0
2021-02-26 12:49:00,83.0
2021-02-26 12:50:00,72.0
2021-02-26 12:51:00,71.0
2021-02-26 12:54:00,69.0
2021-02-26 12:55:00,65.0
2021-02-26 12:56:00,71.0
2021-02-26 12:57:00,73.0
2021-02-26 12:58:00,69.0
2021-02-26 12:59:00,73.0
2021-02-26 13:00:00,72.0
2021-02-26 13:01:00,73.0
2021-02-26 13:02:00,72.0
2021-02-26 13:03:00,68.0
2021-02-26 13:04:00,71.0
2021-02-26 13:05:00,70.0
2021-02-26 13:06:00,65.0
2021-02-26 13:07:00,59.0
2021-02-26 13:08:00,73.0
2021-02-26 13:09:00,81.0
2021-02-26 13:10:00,77.0
2021-02-26 13:11:00,76.0
2021-02-26 13:13:00,77.0
2021-02-26 13:15:00,95.0
2021-02-26 13:16:00,97.0
2021-02-26 13:17:00,93.0
2021-02-26 13:18:00,97.0
2021-02-26 13:19:00,98.0
2021-02-26 13:22:00,97.0
2021-02-26 13:23:00,88.0
2021-02-26 13:24:00,76.0
2021-02-26 13:25:00,74.0
2021-02-26 13:26:00,70.0
2021-02-26 13:27:00,69.0
2021-02-26 13:28:00,66.0
2021-02-26 13:30:00,74.0
2021-02-26 13:31:00,70.0
2021-02-26 13:32:00,67.0
2021-02-26 13:33:00,63.0
2021-02-26 13:34:00,64.0
2021-02-26 13:35:00,65.0
2021-02-26 13:36:00,63.0
2021-02-26 13:40:00,61.0
2021-02-26 13:41:00,60.0
2021-02-26 13:43:00,61.0
2021-02-26 13:44:00,60.0
2021-02-26 13:45:00,62.0
2021-02-26 13:46:00,75.0
2021-02-26 13:47:00,73.0
2021-02-26 13:49:00,69.0
2021-02-26 13:50:00,74.0
2021-02-26 13:51:00,70.0
2021-02-26 13:52:00,79.0
2021-02-26 13:53:00,77.0
2021-02-26 13:54:00,76.0
2021-02-26 13:55:00,68.0
2021-02-26 13:56:00,61.0
2021-02-26 13:57:00,57.0
2021-02-26 13:58:00,58.0
2021-02-26 13:59:00,60.0
2021-02-26 14:00:00,61.0
2021-02-26 14:01:00,62.0
2021-02-26 14:02:00,63.0
2021-02-26 14:03:00,64.0
2021-02-26 14:04:00,80.0
2021-02-26 14:05:00,78.0
2021-02-26 14:06:00,71.0
2021-02-26 14:07:00,65.0
2021-02-26 14:08:00,70.0
2021-02-26 14:09:00,79.0
2021-02-26 14:10:00,72.0
2021-02-26 14:11:00,73.0
2021-02-26 14:12:00,68.0
2021-02-26 14:13:00,67.0
2021-02-26 14:14:00,76.0
2021-02-26 14:15:00,72.0
2021-02-26 14:16:00,75.0
2021-02-26 14:17:00,83.0
2021-02-26 14:18:00,82.0
2021-02-26 14:19:00,78.0
2021-02-26 14:20:00,69.0
2021-02-26 14:21:00,64.0
2021-02-26 14:22:00,72.0
2021-02-26 14:23:00,74.0
2021-02-26 14:24:00,78.0
2021-02-26 14:25:00,76.0
2021-02-26 14:26:00,68.0
2021-02-26 14:27:00,61.0
2021-02-26 14:28:00,64.0
2021-02-26 14:29:00,62.0
2021-02-26 14:30:00,58.0
2021-02-26 14:31:00,60.0
2021-02-26 14:32:00,66.0
2021-02-26 14:33:00,70.0
2021-02-26 14:34:00,64.0
2021-02-26 14:35:00,62.0
2021-02-26 14:37:00,63.0
2021-02-26 14:38:00,64.0
2021-02-26 14:41:00,65.0
2021-02-26 14:42:00,69.0
2021-02-26 14:43:00,80.0
2021-02-26 14:44:00,72.0
2021-02-26 14:45:00,74.0
2021-02-26 14:46:00,65.0
2021-02-26 14:48:00,64.0
2021-02-26 14:49:00,74.0
2021-02-26 14:50:00,71.0
2021-02-26 14:51:00,66.0
2021-02-26 14:52:00,64.0
2021-02-26 14:53:00,69.0
2021-02-26 14:54:00,66.0
2021-02-26 14:55:00,68.0
2021-02-26 14:56:00,85.0
2021-02-26 14:57:00,82.0
2021-02-26 14:58:00,88.0
2021-02-26 14:59:00,84.0
2021-02-26 15:00:00,76.0
2021-02-26 15:01:00,82.0
2021-02-26 15:02:00,83.0
2021-02-26 15:03:00,81.0
2021-02-26 15:04:00,78.0
2021-02-26 15:06:00,77.0
2021-02-26 15:07:00,78.0
2021-02-26 15:08:00,72.0
2021-02-26 15:09:00,66.0
2021-02-26 15:10:00,77.0
2021-02-26 15:11:00,75.0
2021-02-26 15:12:00,83.0
2021-02-26 15:13:00,81.0
2021-02-26 15:14:00,73.0
2021-02-26 15:15:00,85.0
2021-02-26 15:16:00,79.0
2021-02-26 15:17:00,73.0
2021-02-26 15:18:00,76.0
2021-02-26 15:19:00,72.0
2021-02-26 15:20:00,68.0
2021-02-26 15:21:00,82.0
2021-02-26 15:22:00,75.0
2021-02-26 15:23:00,65.0
2021-02-26 15:24:00,72.0
2021-02-26 15:25:00,83.0
2021-02-26 15:26:00,84.0
2021-02-26 15:27:00,78.0
2021-02-26 15:28:00,72.0
2021-02-26 15:30:00,79.0
2021-02-26 15:31:00,69.0
2021-02-26 15:33:00,78.0
2021-02-26 15:34:00,88.0
2021-02-26 15:35:00,89.0
2021-02-26 15:36:00,91.0
2021-02-26 15:37:00,83.0
2021-02-26 15:38:00,72.0
2021-02-26 15:39:00,70.0
2021-02-26 15:40:00,78.0
2021-02-26 15:41:00,76.0
2021-02-26 15:42:00,73.0
2021-02-26 15:43:00,70.0
2021-02-26 15:44:00,86.0
2021-02-26 15:45:00,87.0
2021-02-26 15:46:00,81.0
2021-02-26 15:47:00,74.0
2021-02-26 15:48:00,82.0
2021-02-26 15:49:00,84.0
2021-02-26 15:50:00,78.0
2021-02-26 15:52:00,88.0
2021-02-26 15:53:00,93.0
2021-02-26 15:55:00,91.0
2021-02-26 15:56:00,95.0
2021-02-26 15:57:00,96.0
2021-02-26 15:59:00,97.0
2021-02-26 16:00:00,94.0
2021-02-26 16:01:00,86.0
2021-02-26 16:02:00,81.0
2021-02-26 16:03:00,83.0
2021-02-26 16:04:00,81.0
2021-02-26 16:05:00,80.0
2021-02-26 16:06:00,91.0
2021-02-26 16:07:00,85.0
2021-02-26 16:08:00,93.0
2021-02-26 16:09:00,79.0
2021-02-26 16:10:00,81.0
2021-02-26 16:12:00,78.0
2021-02-26 16:13:00,82.0
2021-02-26 16:14:00,89.0
2021-02-26 16:15:00,84.0
2021-02-26 16:17:00,93.0
2021-02-26 16:18:00,94.0
2021-02-26 16:19:00,90.0
2021-02-26 16:20:00,88.0
2021-02-26 16:21:00,107.0
2021-02-26 16:22:00,103.0
2021-02-26 16:23:00,113.0
2021-02-26 16:24:00,131.0
2021-02-26 16:25:00,111.0
2021-02-26 16:26:00,102.0
2021-02-26 16:27:00,104.0
2021-02-26 16:28:00,105.0
2021-02-26 16:30:00,114.0
2021-02-26 16:31:00,104.0
2021-02-26 16:32:00,101.0
2021-02-26 16:34:00,102.0
2021-02-26 16:35:00,101.0
2021-02-26 16:38:00,102.0
2021-02-26 16:42:00,101.0
2021-02-26 16:43:00,100.0
2021-02-26 16:44:00,103.0
2021-02-26 16:45:00,105.0
2021-02-26 16:46:00,102.0
2021-02-26 16:47:00,100.0
2021-02-26 16:48:00,96.0
2021-02-26 16:49:00,95.0
2021-02-26 16:50:00,93.0
2021-02-26 16:51:00,100.0
2021-02-26 16:52:00,101.0
2021-02-26 16:53:00,88.0
2021-02-26 16:54:00,79.0
2021-02-26 16:55:00,80.0
2021-02-26 16:56:00,76.0
2021-02-26 16:57:00,79.0
2021-02-26 16:58:00,78.0
2021-02-26 16:59:00,75.0
2021-02-26 17:00:00,76.0
2021-02-26 17:01:00,80.0
2021-02-26 17:02:00,75.0
2021-02-26 17:03:00,74.0
2021-02-26 17:04:00,81.0
2021-02-26 17:05:00,82.0
