Timestamp,Heart rate
2021-02-02 12:01:00,75.0
2021-02-02 12:02:00,71.0
2021-02-02 12:03:00,65.0
2021-02-02 12:04:00,68.0
2021-02-02 12:05:00,71.0
2021-02-02 12:06:00,65.0
2021-02-02 12:07:00,74.0
2021-02-02 12:08:00,81.0
2021-02-02 12:09:00,80.0
2021-02-02 12:10:00,79.0
2021-02-02 12:11:00,78.0
2021-02-02 12:12:00,77.0
2021-02-02 12:13:00,73.0
2021-02-02 12:14:00,69.0
2021-02-02 12:15:00,77.0
2021-02-02 12:16:00,74.0
2021-02-02 12:18:00,73.0
2021-02-02 12:19:00,66.0
2021-02-02 12:20:00,62.0
2021-02-02 12:21:00,61.0
2021-02-02 12:22:00,63.0
2021-02-02 12:23:00,69.0
2021-02-02 12:24:00,64.0
2021-02-02 12:25:00,60.0
2021-02-02 12:26:00,61.0
2021-02-02 12:27:00,77.0
2021-02-02 12:28:00,70.0
2021-02-02 12:29:00,63.0
2021-02-02 12:30:00,73.0
2021-02-02 12:31:00,69.0
2021-02-02 12:32:00,65.0
2021-02-02 12:33:00,63.0
2021-02-02 12:34:00,60.0
2021-02-02 12:36:00,85.0
2021-02-02 12:37:00,91.0
2021-02-02 12:38:00,89.0
2021-02-02 12:39:00,105.0
2021-02-02 12:40:00,91.0
2021-02-02 12:41:00,84.0
2021-02-02 12:42:00,81.0
2021-02-02 12:43:00,82.0
2021-02-02 12:44:00,84.0
2021-02-02 12:45:00,85.0
2021-02-02 12:46:00,87.0
2021-02-02 12:49:00,114.0
2021-02-02 12:50:00,98.0
2021-02-02 12:51:00,89.0
2021-02-02 12:52:00,87.0
2021-02-02 12:53:00,86.0
2021-02-02 12:54:00,85.0
2021-02-02 12:55:00,83.0
2021-02-02 12:56:00,89.0
2021-02-02 12:57:00,90.0
2021-02-02 12:59:00,91.0
2021-02-02 13:00:00,92.0
2021-02-02 13:02:00,91.0
2021-02-02 13:03:00,89.0
2021-02-02 13:04:00,87.0
2021-02-02 13:05:00,82.0
2021-02-02 13:06:00,79.0
2021-02-02 13:07:00,81.0
2021-02-02 13:08:00,84.0
2021-02-02 13:09:00,79.0
2021-02-02 13:10:00,78.0
2021-02-02 13:11:00,77.0
2021-02-02 13:12:00,76.0
2021-02-02 13:13:00,85.0
2021-02-02 13:14:00,79.0
2021-02-02 13:15:00,77.0
2021-02-02 13:16:00,76.0
2021-02-02 13:17:00,71.0
2021-02-02 13:20:00,72.0
2021-02-02 13:21:00,75.0
2021-02-02 13:22:00,80.0
2021-02-02 13:23:00,73.0
2021-02-02 13:24:00,70.0
2021-02-02 13:27:00,82.0
2021-02-02 13:28:00,76.0
2021-02-02 13:29:00,71.0
2021-02-02 13:32:00,72.0
2021-02-02 13:33:00,86.0
2021-02-02 13:34:00,78.0
2021-02-02 13:35:00,71.0
2021-02-02 13:36:00,70.0
2021-02-02 13:38:00,77.0
2021-02-02 13:39:00,86.0
2021-02-02 13:40:00,74.0
2021-02-02 13:41:00,69.0
2021-02-02 13:44:00,80.0
2021-02-02 13:45:00,82.0
2021-02-02 13:46:00,74.0
2021-02-02 13:47:00,72.0
2021-02-02 13:48:00,69.0
2021-02-02 13:49:00,70.0
2021-02-02 13:50:00,69.0
2021-02-02 13:51:00,79.0
2021-02-02 13:52:00,85.0
2021-02-02 13:53:00,73.0
2021-02-02 13:54:00,69.0
2021-02-02 13:55:00,83.0
2021-02-02 13:56:00,76.0
2021-02-02 13:57:00,77.0
2021-02-02 13:58:00,71.0
2021-02-02 13:59:00,68.0
2021-02-02 14:00:00,67.0
2021-02-02 14:01:00,68.0
2021-02-02 14:02:00,66.0
2021-02-02 14:05:00,69.0
2021-02-02 14:06:00,67.0
2021-02-02 14:07:00,68.0
2021-02-02 14:08:00,67.0
2021-02-02 14:10:00,75.0
2021-02-02 14:11:00,83.0
2021-02-02 14:12:00,86.0
2021-02-02 14:13:00,77.0
2021-02-02 14:14:00,68.0
2021-02-02 14:15:00,67.0
2021-02-02 14:16:00,66.0
2021-02-02 14:17:00,79.0
2021-02-02 14:18:00,72.0
2021-02-02 14:19:00,67.0
2021-02-02 14:20:00,65.0
2021-02-02 14:22:00,82.0
2021-02-02 14:23:00,71.0
2021-02-02 14:24:00,68.0
2021-02-02 14:25:00,66.0
2021-02-02 14:27:00,65.0
2021-02-02 14:28:00,79.0
2021-02-02 14:29:00,80.0
