Timestamp,Heart rate
2021-02-06 12:02:00,72.0
2021-02-06 12:03:00,75.0
2021-02-06 12:04:00,81.0
2021-02-06 12:05:00,78.0
2021-02-06 12:06:00,70.0
2021-02-06 12:07:00,77.0
2021-02-06 12:08:00,76.0
2021-02-06 12:09:00,72.0
2021-02-06 12:10:00,65.0
2021-02-06 12:11:00,61.0
2021-02-06 12:12:00,75.0
2021-02-06 12:13:00,77.0
2021-02-06 12:14:00,75.0
2021-02-06 12:15:00,77.0
2021-02-06 12:17:00,78.0
2021-02-06 12:18:00,77.0
2021-02-06 12:20:00,76.0
2021-02-06 12:22:00,87.0
2021-02-06 12:23:00,104.0
2021-02-06 12:24:00,89.0
2021-02-06 12:25:00,80.0
2021-02-06 12:26:00,78.0
2021-02-06 12:27:00,77.0
2021-02-06 12:28:00,74.0
2021-02-06 12:29:00,77.0
2021-02-06 12:30:00,78.0
2021-02-06 12:31:00,79.0
2021-02-06 12:34:00,78.0
2021-02-06 12:35:00,77.0
2021-02-06 12:36:00,81.0
2021-02-06 12:37:00,82.0
2021-02-06 12:38:00,76.0
2021-02-06 12:39:00,83.0
2021-02-06 12:40:00,82.0
2021-02-06 12:41:00,78.0
2021-02-06 12:42:00,77.0
2021-02-06 12:43:00,72.0
2021-02-06 12:44:00,71.0
2021-02-06 12:45:00,73.0
2021-02-06 12:46:00,76.0
2021-02-06 12:47:00,73.0
2021-02-06 12:48:00,67.0
2021-02-06 12:49:00,66.0
2021-02-06 12:50:00,65.0
2021-02-06 12:52:00,64.0
2021-02-06 12:54:00,62.0
2021-02-06 12:56:00,63.0
2021-02-06 12:57:00,65.0
2021-02-06 12:58:00,76.0
2021-02-06 12:59:00,78.0
2021-02-06 13:00:00,71.0
2021-02-06 13:01:00,64.0
2021-02-06 13:02:00,61.0
2021-02-06 13:03:00,60.0
2021-02-06 13:04:00,59.0
2021-02-06 13:06:00,61.0
2021-02-06 13:07:00,68.0
2021-02-06 13:08:00,74.0
2021-02-06 13:09:00,76.0
2021-02-06 13:12:00,75.0
2021-02-06 13:13:00,67.0
2021-02-06 13:14:00,78.0
2021-02-06 13:15:00,87.0
2021-02-06 13:16:00,133.0
2021-02-06 13:17:00,113.0
2021-02-06 13:18:00,91.0
2021-02-06 13:19:00,80.0
2021-02-06 13:20:00,68.0
2021-02-06 13:21:00,67.0
2021-02-06 13:22:00,66.0
2021-02-06 13:23:00,65.0
2021-02-06 13:24:00,68.0
2021-02-06 13:25:00,81.0
2021-02-06 13:26:00,72.0
2021-02-06 13:27:00,65.0
2021-02-06 13:28:00,63.0
2021-02-06 13:30:00,62.0
2021-02-06 13:31:00,71.0
2021-02-06 13:32:00,83.0
2021-02-06 13:34:00,98.0
2021-02-06 13:35:00,89.0
2021-02-06 13:36:00,83.0
2021-02-06 13:37:00,80.0
2021-02-06 13:38:00,79.0
2021-02-06 13:39:00,74.0
2021-02-06 13:40:00,79.0
2021-02-06 13:41:00,80.0
2021-02-06 13:42:00,68.0
2021-02-06 13:43:00,71.0
2021-02-06 13:44:00,74.0
2021-02-06 13:45:00,71.0
2021-02-06 13:46:00,72.0
2021-02-06 13:48:00,71.0
2021-02-06 13:49:00,75.0
2021-02-06 13:50:00,71.0
2021-02-06 13:51:00,65.0
2021-02-06 13:52:00,63.0
2021-02-06 13:53:00,62.0
2021-02-06 13:54:00,73.0
2021-02-06 13:55:00,76.0
2021-02-06 13:58:00,74.0
2021-02-06 13:59:00,69.0
2021-02-06 14:00:00,74.0
2021-02-06 14:02:00,76.0
2021-02-06 14:05:00,74.0
2021-02-06 14:06:00,71.0
2021-02-06 14:07:00,72.0
2021-02-06 14:08:00,78.0
2021-02-06 14:09:00,80.0
2021-02-06 14:11:00,77.0
2021-02-06 14:12:00,78.0
2021-02-06 14:13:00,77.0
2021-02-06 14:14:00,79.0
2021-02-06 14:16:00,77.0
2021-02-06 14:17:00,76.0
2021-02-06 14:18:00,77.0
2021-02-06 14:20:00,78.0
2021-02-06 14:21:00,71.0
2021-02-06 14:22:00,75.0
2021-02-06 14:24:00,74.0
2021-02-06 14:25:00,77.0
2021-02-06 14:26:00,76.0
2021-02-06 14:27:00,78.0
2021-02-06 14:28:00,74.0
2021-02-06 14:29:00,72.0
2021-02-06 14:30:00,75.0
2021-02-06 14:31:00,74.0
2021-02-06 14:33:00,78.0
2021-02-06 14:34:00,76.0
2021-02-06 14:35:00,72.0
2021-02-06 14:36:00,71.0
2021-02-06 14:37:00,70.0
2021-02-06 14:38:00,75.0
2021-02-06 14:39:00,70.0
2021-02-06 14:40:00,74.0
2021-02-06 14:41:00,76.0
2021-02-06 14:42:00,74.0
2021-02-06 14:43:00,77.0
2021-02-06 14:44:00,76.0
2021-02-06 14:46:00,75.0
2021-02-06 14:47:00,70.0
2021-02-06 14:48:00,71.0
2021-02-06 14:49:00,70.0
2021-02-06 14:50:00,73.0
2021-02-06 14:51:00,77.0
2021-02-06 14:52:00,74.0
2021-02-06 14:53:00,72.0
2021-02-06 14:54:00,70.0
2021-02-06 14:55:00,73.0
2021-02-06 14:56:00,74.0
2021-02-06 14:57:00,73.0
2021-02-06 14:58:00,76.0
2021-02-06 14:59:00,77.0
2021-02-06 15:00:00,76.0
2021-02-06 15:01:00,74.0
