Timestamp,Heart rate
2021-02-23 12:00:00,82.0
2021-02-23 12:01:00,77.0
2021-02-23 12:02:00,81.0
2021-02-23 12:03:00,86.0
2021-02-23 12:04:00,91.0
2021-02-23 12:05:00,94.0
2021-02-23 12:06:00,90.0
2021-02-23 12:08:00,91.0
2021-02-23 12:09:00,89.0
2021-02-23 12:10:00,85.0
2021-02-23 12:11:00,83.0
2021-02-23 12:12:00,86.0
2021-02-23 12:13:00,89.0
2021-02-23 12:14:00,84.0
2021-02-23 12:15:00,87.0
2021-02-23 12:16:00,88.0
2021-02-23 12:18:00,87.0
2021-02-23 12:21:00,86.0
2021-02-23 12:22:00,82.0
2021-02-23 12:23:00,85.0
2021-02-23 12:24:00,86.0
2021-02-23 12:26:00,84.0
2021-02-23 12:28:00,92.0
2021-02-23 12:29:00,91.0
2021-02-23 12:30:00,97.0
2021-02-23 12:31:00,79.0
2021-02-23 12:34:00,78.0
2021-02-23 12:35:00,74.0
2021-02-23 12:36:00,82.0
2021-02-23 12:38:00,79.0
2021-02-23 12:40:00,71.0
2021-02-23 12:41:00,75.0
2021-02-23 12:42:00,71.0
2021-02-23 12:43:00,73.0
2021-02-23 12:44:00,70.0
2021-02-23 12:45:00,72.0
2021-02-23 12:46:00,75.0
2021-02-23 12:47:00,78.0
2021-02-23 12:48:00,82.0
2021-02-23 12:49:00,87.0
2021-02-23 12:50:00,86.0
2021-02-23 12:51:00,83.0
2021-02-23 12:52:00,88.0
2021-02-23 12:55:00,86.0
2021-02-23 12:56:00,83.0
2021-02-23 12:57:00,77.0
2021-02-23 12:58:00,81.0
2021-02-23 12:59:00,88.0
2021-02-23 13:00:00,85.0
2021-02-23 13:01:00,78.0
2021-02-23 13:02:00,80.0
2021-02-23 13:03:00,87.0
2021-02-23 13:04:00,85.0
2021-02-23 13:05:00,88.0
2021-02-23 13:07:00,101.0
2021-02-23 13:08:00,122.0
2021-02-23 13:09:00,106.0
2021-02-23 13:10:00,95.0
2021-02-23 13:11:00,87.0
2021-02-23 13:12:00,96.0
2021-02-23 13:13:00,91.0
2021-02-23 13:14:00,89.0
2021-02-23 13:15:00,85.0
2021-02-23 13:17:00,89.0
2021-02-23 13:18:00,90.0
2021-02-23 13:19:00,86.0
2021-02-23 13:20:00,98.0
2021-02-23 13:21:00,103.0
2021-02-23 13:22:00,94.0
2021-02-23 13:23:00,98.0
2021-02-23 13:24:00,87.0
2021-02-23 13:25:00,86.0
2021-02-23 13:26:00,87.0
2021-02-23 13:27:00,83.0
2021-02-23 13:28:00,82.0
2021-02-23 13:29:00,83.0
2021-02-23 13:30:00,91.0
2021-02-23 13:31:00,84.0
2021-02-23 13:32:00,83.0
2021-02-23 13:33:00,103.0
2021-02-23 13:34:00,105.0
2021-02-23 13:35:00,116.0
2021-02-23 13:36:00,101.0
2021-02-23 13:37:00,81.0
2021-02-23 13:38:00,82.0
2021-02-23 13:39:00,81.0
2021-02-23 13:40:00,78.0
2021-02-23 13:41:00,79.0
2021-02-23 13:42:00,74.0
2021-02-23 13:43:00,80.0
2021-02-23 13:44:00,76.0
2021-02-23 13:46:00,80.0
2021-02-23 13:48:00,81.0
2021-02-23 13:49:00,78.0
2021-02-23 13:50:00,82.0
2021-02-23 13:51:00,81.0
2021-02-23 13:52:00,80.0
2021-02-23 13:53:00,79.0
2021-02-23 13:54:00,76.0
2021-02-23 13:56:00,73.0
2021-02-23 13:57:00,71.0
2021-02-23 13:58:00,70.0
2021-02-23 13:59:00,73.0
2021-02-23 14:00:00,74.0
2021-02-23 14:01:00,70.0
2021-02-23 14:03:00,77.0
2021-02-23 14:04:00,73.0
2021-02-23 14:06:00,75.0
2021-02-23 14:08:00,68.0
2021-02-23 14:09:00,65.0
2021-02-23 14:10:00,63.0
2021-02-23 14:11:00,76.0
2021-02-23 14:12:00,82.0
2021-02-23 14:14:00,80.0
2021-02-23 14:15:00,81.0
2021-02-23 14:16:00,82.0
2021-02-23 14:17:00,80.0
2021-02-23 14:18:00,79.0
2021-02-23 14:19:00,81.0
2021-02-23 14:20:00,82.0
2021-02-23 14:21:00,78.0
2021-02-23 14:22:00,76.0
2021-02-23 14:23:00,72.0
2021-02-23 14:24:00,75.0
2021-02-23 14:25:00,79.0
2021-02-23 14:26:00,68.0
2021-02-23 14:27:00,69.0
2021-02-23 14:28:00,77.0
2021-02-23 14:29:00,76.0
2021-02-23 14:30:00,67.0
2021-02-23 14:31:00,74.0
2021-02-23 14:32:00,79.0
2021-02-23 14:33:00,65.0
2021-02-23 14:34:00,63.0
2021-02-23 14:36:00,65.0
2021-02-23 14:37:00,63.0
2021-02-23 14:38:00,76.0
2021-02-23 14:40:00,72.0
2021-02-23 14:41:00,77.0
2021-02-23 14:42:00,85.0
2021-02-23 14:43:00,79.0
2021-02-23 14:44:00,80.0
2021-02-23 14:45:00,84.0
2021-02-23 14:46:00,86.0
2021-02-23 14:47:00,81.0
2021-02-23 14:49:00,84.0
2021-02-23 14:51:00,83.0
2021-02-23 14:52:00,81.0
2021-02-23 14:53:00,78.0
2021-02-23 14:54:00,80.0
2021-02-23 14:55:00,78.0
2021-02-23 14:56:00,72.0
2021-02-23 14:58:00,78.0
2021-02-23 15:00:00,77.0
2021-02-23 15:01:00,76.0
2021-02-23 15:02:00,82.0
2021-02-23 15:03:00,76.0
2021-02-23 15:04:00,70.0
2021-02-23 15:05:00,76.0
2021-02-23 15:06:00,77.0
2021-02-23 15:07:00,79.0
2021-02-23 15:08:00,83.0
2021-02-23 15:10:00,73.0
2021-02-23 15:11:00,78.0
2021-02-23 15:12:00,76.0
2021-02-23 15:13:00,74.0
2021-02-23 15:14:00,76.0
2021-02-23 15:15:00,82.0
2021-02-23 15:17:00,85.0
2021-02-23 15:19:00,82.0
2021-02-23 15:20:00,77.0
2021-02-23 15:21:00,79.0
2021-02-23 15:22:00,66.0
2021-02-23 15:23:00,79.0
2021-02-23 15:25:00,73.0
2021-02-23 15:26:00,69.0
2021-02-23 15:27:00,77.0
2021-02-23 15:28:00,79.0
2021-02-23 15:29:00,73.0
2021-02-23 15:30:00,69.0
2021-02-23 15:31:00,68.0
2021-02-23 15:32:00,85.0
2021-02-23 15:33:00,89.0
2021-02-23 15:34:00,88.0
2021-02-23 15:35:00,85.0
2021-02-23 15:36:00,93.0
2021-02-23 15:37:00,89.0
2021-02-23 15:38:00,84.0
2021-02-23 15:39:00,81.0
2021-02-23 15:42:00,77.0
2021-02-23 15:43:00,70.0
2021-02-23 15:44:00,67.0
2021-02-23 15:46:00,81.0
2021-02-23 15:47:00,84.0
2021-02-23 15:48:00,81.0
2021-02-23 15:49:00,80.0
2021-02-23 15:50:00,81.0
2021-02-23 15:51:00,84.0
2021-02-23 15:52:00,85.0
2021-02-23 15:53:00,84.0
2021-02-23 15:54:00,83.0
2021-02-23 15:55:00,82.0
2021-02-23 15:56:00,81.0
2021-02-23 15:57:00,79.0
2021-02-23 15:58:00,73.0
2021-02-23 15:59:00,69.0
2021-02-23 16:00:00,77.0
2021-02-23 16:01:00,83.0
2021-02-23 16:02:00,84.0
2021-02-23 16:03:00,77.0
2021-02-23 16:04:00,80.0
2021-02-23 16:06:00,83.0
2021-02-23 16:07:00,77.0
2021-02-23 16:08:00,71.0
2021-02-23 16:09:00,78.0
2021-02-23 16:10:00,77.0
2021-02-23 16:11:00,73.0
2021-02-23 16:12:00,71.0
2021-02-23 16:14:00,78.0
2021-02-23 16:15:00,81.0
2021-02-23 16:16:00,74.0
2021-02-23 16:17:00,75.0
2021-02-23 16:18:00,83.0
2021-02-23 16:19:00,79.0
2021-02-23 16:20:00,83.0
2021-02-23 16:21:00,85.0
2021-02-23 16:22:00,84.0
2021-02-23 16:23:00,85.0
2021-02-23 16:24:00,86.0
2021-02-23 16:28:00,93.0
2021-02-23 16:29:00,90.0
2021-02-23 16:30:00,91.0
2021-02-23 16:31:00,86.0
2021-02-23 16:32:00,85.0
2021-02-23 16:34:00,88.0
2021-02-23 16:35:00,97.0
2021-02-23 16:36:00,95.0
2021-02-23 16:37:00,91.0
2021-02-23 16:38:00,97.0
2021-02-23 16:39:00,105.0
2021-02-23 16:40:00,104.0
2021-02-23 16:41:00,99.0
2021-02-23 16:42:00,91.0
2021-02-23 16:43:00,83.0
2021-02-23 16:45:00,80.0
2021-02-23 16:46:00,84.0
2021-02-23 16:47:00,91.0
2021-02-23 16:48:00,93.0
2021-02-23 16:49:00,90.0
2021-02-23 16:50:00,75.0
2021-02-23 16:51:00,71.0
2021-02-23 16:52:00,70.0
2021-02-23 16:59:00,69.0
2021-02-23 17:00:00,64.0
2021-02-23 17:01:00,79.0
2021-02-23 17:02:00,106.0
2021-02-23 17:03:00,112.0
2021-02-23 17:04:00,118.0
2021-02-23 17:05:00,108.0
2021-02-23 17:06:00,102.0
2021-02-23 17:07:00,101.0
2021-02-23 17:08:00,106.0
2021-02-23 17:09:00,104.0
2021-02-23 17:10:00,102.0
2021-02-23 17:12:00,101.0
2021-02-23 17:18:00,134.0
2021-02-23 17:19:00,116.0
2021-02-23 17:20:00,103.0
2021-02-23 17:21:00,99.0
2021-02-23 17:22:00,96.0
2021-02-23 17:23:00,97.0
2021-02-23 17:24:00,92.0
2021-02-23 17:25:00,97.0
2021-02-23 17:26:00,101.0
2021-02-23 17:27:00,100.0
2021-02-23 17:28:00,106.0
2021-02-23 17:29:00,104.0
2021-02-23 17:30:00,102.0
2021-02-23 17:31:00,101.0
2021-02-23 17:36:00,104.0
2021-02-23 17:37:00,109.0
2021-02-23 17:38:00,121.0
2021-02-23 17:39:00,107.0
2021-02-23 17:41:00,114.0
2021-02-23 17:42:00,123.0
2021-02-23 17:43:00,114.0
2021-02-23 17:44:00,109.0
2021-02-23 17:46:00,113.0
2021-02-23 17:47:00,114.0
2021-02-23 17:49:00,109.0
2021-02-23 17:50:00,103.0
2021-02-23 17:51:00,102.0
2021-02-23 17:53:00,105.0
2021-02-23 17:54:00,104.0
2021-02-23 18:01:00,100.0
2021-02-23 18:06:00,103.0
2021-02-23 18:07:00,115.0
2021-02-23 18:08:00,111.0
2021-02-23 18:09:00,105.0
2021-02-23 18:10:00,101.0
2021-02-23 18:11:00,96.0
2021-02-23 18:12:00,94.0
2021-02-23 18:13:00,93.0
2021-02-23 18:14:00,92.0
2021-02-23 18:16:00,113.0
2021-02-23 18:17:00,111.0
2021-02-23 18:18:00,109.0
2021-02-23 18:19:00,110.0
2021-02-23 18:20:00,111.0
2021-02-23 18:22:00,106.0
2021-02-23 18:23:00,105.0
2021-02-23 18:24:00,102.0
2021-02-23 18:25:00,100.0
2021-02-23 18:26:00,97.0
2021-02-23 18:27:00,99.0
2021-02-23 18:28:00,105.0
2021-02-23 18:29:00,103.0
2021-02-23 18:30:00,105.0
2021-02-23 18:31:00,97.0
2021-02-23 18:32:00,100.0
2021-02-23 18:33:00,102.0
2021-02-23 18:34:00,104.0
2021-02-23 18:35:00,101.0
2021-02-23 18:37:00,104.0
2021-02-23 18:38:00,106.0
2021-02-23 18:39:00,104.0
2021-02-23 18:42:00,104.0
2021-02-23 18:43:00,108.0
2021-02-23 18:44:00,103.0
2021-02-23 18:45:00,101.0
2021-02-23 18:46:00,97.0
2021-02-23 18:47:00,95.0
2021-02-23 18:48:00,92.0
2021-02-23 18:49:00,99.0
2021-02-23 18:50:00,101.0
2021-02-23 18:51:00,102.0
2021-02-23 18:52:00,100.0
2021-02-23 18:53:00,102.0
2021-02-23 18:54:00,92.0
2021-02-23 18:55:00,100.0
2021-02-23 18:56:00,99.0
2021-02-23 18:57:00,105.0
2021-02-23 18:58:00,100.0
2021-02-23 18:59:00,105.0
2021-02-23 19:00:00,108.0
2021-02-23 19:01:00,98.0
2021-02-23 19:02:00,104.0
2021-02-23 19:03:00,97.0
2021-02-23 19:04:00,99.0
2021-02-23 19:05:00,97.0
2021-02-23 19:06:00,90.0
2021-02-23 19:08:00,89.0
2021-02-23 19:09:00,102.0
2021-02-23 19:10:00,105.0
2021-02-23 19:12:00,94.0
2021-02-23 19:13:00,91.0
2021-02-23 19:14:00,99.0
2021-02-23 19:15:00,103.0
2021-02-23 19:16:00,99.0
2021-02-23 19:17:00,100.0
2021-02-23 19:19:00,91.0
2021-02-23 19:20:00,100.0
2021-02-23 19:21:00,110.0
2021-02-23 19:22:00,104.0
2021-02-23 19:23:00,94.0
2021-02-23 19:24:00,103.0
2021-02-23 19:25:00,104.0
2021-02-23 19:26:00,103.0
2021-02-23 19:27:00,105.0
2021-02-23 19:28:00,104.0
2021-02-23 19:29:00,103.0
2021-02-23 19:30:00,105.0
2021-02-23 19:31:00,102.0
2021-02-23 19:32:00,95.0
2021-02-23 19:33:00,91.0
2021-02-23 19:34:00,90.0
2021-02-23 19:35:00,98.0
2021-02-23 19:37:00,103.0
2021-02-23 19:38:00,108.0
2021-02-23 19:39:00,109.0
2021-02-23 19:41:00,108.0
2021-02-23 19:43:00,104.0
2021-02-23 19:44:00,108.0
2021-02-23 19:45:00,110.0
2021-02-23 19:47:00,109.0
2021-02-23 19:48:00,105.0
2021-02-23 19:49:00,106.0
2021-02-23 19:50:00,108.0
2021-02-23 19:51:00,110.0
2021-02-23 19:53:00,112.0
2021-02-23 19:54:00,124.0
2021-02-23 19:57:00,122.0
2021-02-23 19:58:00,113.0
2021-02-23 19:59:00,109.0
2021-02-23 20:00:00,107.0
2021-02-23 20:02:00,106.0
2021-02-23 20:03:00,104.0
2021-02-23 20:04:00,107.0
2021-02-23 20:06:00,108.0
2021-02-23 20:07:00,107.0
2021-02-23 20:08:00,108.0
2021-02-23 20:09:00,118.0
2021-02-23 20:10:00,114.0
2021-02-23 20:11:00,110.0
2021-02-23 20:12:00,109.0
2021-02-23 20:14:00,108.0
2021-02-23 20:15:00,107.0
2021-02-23 20:17:00,108.0
2021-02-23 20:19:00,107.0
2021-02-23 20:20:00,104.0
2021-02-23 20:21:00,100.0
2021-02-23 20:22:00,107.0
2021-02-23 20:23:00,104.0
2021-02-23 20:24:00,101.0
2021-02-23 20:25:00,105.0
2021-02-23 20:26:00,104.0
2021-02-23 20:27:00,112.0
2021-02-23 20:29:00,117.0
2021-02-23 20:30:00,110.0
2021-02-23 20:31:00,108.0
2021-02-23 20:33:00,116.0
2021-02-23 20:34:00,109.0
2021-02-23 20:35:00,99.0
2021-02-23 20:36:00,94.0
2021-02-23 20:37:00,96.0
2021-02-23 20:38:00,98.0
2021-02-23 20:39:00,95.0
2021-02-23 20:40:00,101.0
2021-02-23 20:41:00,99.0
2021-02-23 20:42:00,94.0
2021-02-23 20:43:00,91.0
2021-02-23 20:44:00,89.0
2021-02-23 20:45:00,98.0
2021-02-23 20:46:00,104.0
2021-02-23 20:47:00,101.0
2021-02-23 20:48:00,92.0
2021-02-23 20:49:00,101.0
2021-02-23 20:50:00,96.0
2021-02-23 20:51:00,99.0
2021-02-23 20:52:00,98.0
2021-02-23 20:53:00,88.0
2021-02-23 20:54:00,96.0
2021-02-23 20:56:00,87.0
2021-02-23 20:57:00,85.0
2021-02-23 20:58:00,84.0
2021-02-23 20:59:00,85.0
2021-02-23 21:00:00,104.0
2021-02-23 21:01:00,99.0
2021-02-23 21:02:00,91.0
2021-02-23 21:03:00,98.0
2021-02-23 21:04:00,92.0
2021-02-23 21:05:00,97.0
2021-02-23 21:06:00,96.0
2021-02-23 21:07:00,99.0
2021-02-23 21:08:00,94.0
2021-02-23 21:09:00,84.0
2021-02-23 21:11:00,86.0
2021-02-23 21:13:00,85.0
2021-02-23 21:17:00,86.0
2021-02-23 21:18:00,92.0
2021-02-23 21:19:00,108.0
2021-02-23 21:20:00,99.0
2021-02-23 21:21:00,100.0
2021-02-23 21:22:00,98.0
2021-02-23 21:23:00,88.0
2021-02-23 21:24:00,82.0
2021-02-23 21:25:00,81.0
2021-02-23 21:26:00,94.0
2021-02-23 21:27:00,89.0
2021-02-23 21:28:00,83.0
2021-02-23 21:29:00,82.0
2021-02-23 21:30:00,80.0
2021-02-23 21:35:00,91.0
